,daily,3m flow $b,price
2010-05-17,84.07130279920737,5.586645445746089,939.74
2010-05-18,16.199285518715282,5.53257534176193,939.78
2010-05-19,39.9250927587295,5.485113419585924,910.55
2010-05-20,5.114006488503954,5.532415259019701,882.42
2010-05-21,-64.19741977018596,5.403533495705189,886.66
2010-05-24,-43.413782805237865,5.256937753234194,891.5
2010-05-25,43.324067807992904,5.197050985140613,855.52
2010-05-26,-30.595604745841197,5.087158448332279,883.18
2010-05-27,-43.72619405699399,4.997850043099657,904.18
2010-05-28,5278.96534020984,11.20652424751954,917.05
2010-05-31,302.4215986604707,11.402343190081625,926.4
2010-06-01,169.96171771293615,11.471577068444052,907.13
2010-06-02,7.297678799052616,11.454661650656947,908.55
2010-06-03,62.36086224672719,11.417176604373486,924.67
2010-06-04,14.32653628762465,11.40449961101643,913.49
2010-06-07,48.64505288040041,11.394463536089615,889.66
2010-06-08,-14.833122347400034,11.355640310444723,891.12
2010-06-09,126.78978681632458,11.437321225026865,895.21
2010-06-10,33.27313988236247,11.379973394053632,906.98
2010-06-11,17.370330602235388,11.32312924732054,917.18
2010-06-14,9.555985889736956,11.304924735462688,930.3
2010-06-15,93.73687400954921,11.31151391324607,937.68
2010-06-16,169.6363050034446,11.5717753506537,943.36
2010-06-17,25.749876551269754,11.600859788827764,947.2
2010-06-18,27.548312656621626,11.596202217326377,953.48
2010-06-21,51.0141241894227,11.62265133827645,978.59
2010-06-22,26.666395007915614,11.616118673899786,967.61
2010-06-23,43.44949585072756,11.71834308288308,960.21
2010-06-24,55.18810533930515,11.747005701279644,952.13
2010-06-25,27.04559478537818,11.808483236249714,947.56
2010-06-28,88.36279180374451,11.851131240220235,951.81
2010-06-29,-11.821110521351104,11.828494258655018,924.81
2010-06-30,642.1020804838047,11.079794131867589,917.99
2010-07-01,94.93876705628333,10.997021858100185,909.3
2010-07-02,44.359336482611056,11.041381194582796,913.55
2010-07-05,8.995843097685812,11.001939665722327,913.11
2010-07-06,-4.6379958289465995,10.966136404676101,930.46
2010-07-07,18.292192506363104,10.941748155496294,930.2
2010-07-08,70.10068368436657,10.996721815629053,940.75
2010-07-09,13.187207682817556,11.031522324091295,951.85
2010-07-12,49.473793198888025,11.017447927130444,952.49
2010-07-13,-57.61997292096422,11.189483766339134,957.22
2010-07-14,70.22209342653487,11.009654151803595,961.51
2010-07-15,75.00896819756196,11.023520656242013,957.14
2010-07-16,15.322354142110965,10.993417256899948,948.92
2010-07-19,19.73838980633642,11.001988350594862,945.06
2010-07-20,31.545398957489688,10.999768956394457,953.68
2010-07-21,91.66110310334466,11.116869717691525,964.65
2010-07-22,74.9046180137714,11.157967856493508,973.39
2010-07-23,120.58410515175063,11.257874306232068,981.42
2010-07-26,27.694858836549656,11.303109302587389,985.48
2010-07-27,55.73401941682836,11.277800037468063,991.04
2010-07-28,94.37604260886,11.372129386332986,991.29
2010-07-29,84.31749071735915,11.46066700750178,993.84
2010-07-30,4759.525478380832,13.20854411025797,991.41
2010-08-02,93.77590041895299,13.255081178275786,1012.94
2010-08-03,83.32348328643803,13.321396721846376,1009.67
2010-08-04,134.5036109762869,13.430978268401372,1011.48
2010-08-05,30.887549458687108,13.45268864373841,1011.72
2010-08-06,60.50309099922988,13.573758213065853,1010.95
2010-08-09,65.40220774486804,13.636925995706646,1015.99
2010-08-10,13.507633844458304,13.661304420514849,1001.7
2010-08-11,41.87204748559889,13.646668135282072,982.23
2010-08-12,24.3075560637864,13.663279737501922,976.18
2010-08-13,9.805678896208477,13.617128041687984,980.47
2010-08-16,36.58874610701681,13.569645484995792,985.24
2010-08-17,9.24805594609131,13.56269425542317,993.79
2010-08-18,78.98170987239902,13.601750872536838,994.1
2010-08-19,68.35575489557642,13.664992620943911,994.25
2010-08-20,-10.252821687938022,13.718937219026158,988.16
2010-08-23,55.567442523799755,13.817918444355197,986.3
2010-08-24,17.928319708684327,13.792522696255888,973.58
2010-08-25,27.73187456049602,13.850850175562226,962.64
2010-08-26,43.07936638948219,13.9376557360087,966.05
2010-08-27,5.237456870250684,8.663927852669111,970.04
2010-08-30,67.74016418231197,8.429246418190953,972.29
2010-08-31,4180.014840368773,12.43929954084679,970.05
2010-09-01,1.520449372011908,12.433522311419749,989.76
2010-09-02,42.03534508259741,12.413196794255619,995.28
2010-09-03,67.972888474641,12.466843146442637,1003.75
2010-09-06,1.786034205307977,12.419984127767544,1011.73
2010-09-07,61.7526208601649,12.496569870975108,1006.14
2010-09-08,75.81945438818813,12.445599538546972,1004.55
2010-09-09,186.27520642201614,12.598601605086625,1009.09
2010-09-10,42.5802244186667,12.623811498903057,1012.98
2010-09-13,55.402182017853,12.669657695031171,1033.64
2010-09-14,47.446414716186844,12.62336723573781,1035.51
2010-09-15,76.5464179591269,12.530277348693494,1038.11
2010-09-16,62.020523424572154,12.566547995566797,1031.06
2010-09-17,28.649585020697106,12.56764926793087,1035.94
2010-09-20,117.62780513231222,12.63426294887376,1044.18
2010-09-21,34.0343005880747,12.64163085445392,1043.95
2010-09-22,186.8203340399131,12.785001692643105,1047.95
2010-09-23,95.65745540931671,12.825471042713115,1047.16
2010-09-24,97.1612916825074,12.895586739610247,1053.27
2010-09-27,336.16977655418754,13.143393724360688,1061.57
2010-09-28,86.22587481726933,13.241440709699308,1061.32
2010-09-29,54.963993567005204,12.654302622782508,1070.38
2010-09-30,947.5238958709698,13.506887751597196,1075.53
2010-10-01,72.23378492879483,13.53476220004338,1086.09
2010-10-04,449.3143185010533,13.97508067544675,1090.76
2010-10-05,176.3149432659107,14.156033614541604,1096.86
2010-10-06,119.93254904492869,14.25767397108017,1106.75
2010-10-07,140.13583638841982,14.327709123784222,1102.82
2010-10-08,150.17905525710586,14.464700971358512,1101.27
2010-10-11,117.01441065715117,14.532241588816776,1107.67
2010-10-12,194.2167940228353,14.784078355760574,1098.95
2010-10-13,-1.6871673264456448,14.712169095007594,1117.69
2010-10-14,224.96278230009344,14.862122909110125,1127.19
2010-10-15,92.59354789286793,14.939394102860883,1121.43
2010-10-18,53.29800523665665,14.972953718291203,1112.42
2010-10-19,52.04395456383713,14.993452273897548,1097.66
2010-10-20,83.24228680013269,14.985033457594337,1101.28
2010-10-21,322.8044564915843,15.23293329607215,1106.23
2010-10-22,280.80784112518427,15.393157032045584,1105.19
2010-10-25,106.57609427743085,15.472038267486464,1115.3
2010-10-26,172.5163929638148,15.588820641033452,1116.61
2010-10-27,-36.74427959348555,15.457700318831106,1098.93
2010-10-28,106.99914148735762,15.480381969601105,1102.82
2010-10-29,8862.203156422824,19.583059647643093,1105.75
2010-11-01,172.610689450015,19.661894436674157,1120.85
2010-11-02,190.3859248947542,19.768956878282474,1124.19
2010-11-03,66.60428665619678,19.701057553962386,1132.44
2010-11-04,135.14807177354413,19.805318076277242,1151.08
2010-11-05,82.22183879264334,19.827036824070657,1155.94
2010-11-08,131.8934592432512,19.893528075569037,1154.18
2010-11-09,158.6473248147752,20.03866776653936,1154.62
2010-11-10,94.953541088555,20.09174926014231,1147.95
2010-11-11,146.420344066775,20.213862048145298,1138.84
2010-11-12,124.367664662415,20.328424033911507,1121.17
2010-11-15,263.20891495320325,20.555044202757692,1115.05
2010-11-16,77.91948297344334,20.623715629785046,1100.57
2010-11-17,377.7576954259788,20.922491615338625,1093.82
2010-11-18,88.76987012944292,20.94290573057249,1110.98
2010-11-19,87.56762229836266,21.040726174558788,1112.02
2010-11-22,84.16885368918595,21.069327585724178,1113.65
2010-11-23,23.79687085979993,21.07519613687529,1090.01
2010-11-24,129.2774935832362,21.176741755898032,1096.72
2010-11-25,-0.48138609102479685,21.13318100341753,1099.06
2010-11-26,75.20231766904254,21.20314586421632,1081.06
2010-11-29,58.197908855618415,21.193603608889624,1080.69
2010-11-30,2852.089492401979,19.865678260922827,1075.85
2010-12-01,37.277043638038975,19.90143485518886,1097.5
2010-12-02,253.191335103967,20.112590845210228,1114.03
2010-12-03,276.27547488809324,20.32089343162368,1121.78
2010-12-06,164.69786791749976,20.48380526533587,1126.43
2010-12-07,134.9304634939888,20.556983107969696,1130.48
2010-12-08,166.9281111114218,20.64809176469293,1115.25
2010-12-09,133.22576473773435,20.59504232300865,1116.56
2010-12-10,867.3705758104637,21.419832674400446,1114.79
2010-12-13,146.00345289552928,21.51043394527812,1122.85
2010-12-14,148.39240166402874,21.61137993222596,1128.89
2010-12-15,416.00903302906033,21.950842547295895,1120.29
2010-12-16,130.9909499210979,22.019812973792423,1111.85
2010-12-17,320.5928552154067,22.311756243987134,1115.42
2010-12-20,220.6113602332561,22.414739799088075,1111.01
2010-12-21,76.83702970869736,22.4575425282087,1124.34
2010-12-22,244.50162165619955,22.515223815824985,1126.49
2010-12-23,97.07576247083003,22.516642122886495,1127.78
2010-12-24,1.0132077893491012,22.42049403899334,1126.83
2010-12-27,99.1491313861394,22.183473393825295,1124.96
2010-12-28,48.784852646801454,22.146032371654822,1125.9
2010-12-29,91.360761692611,22.182429139780428,1136.89
2010-12-30,215.17527343624892,21.450080517345707,1145.79
2010-12-31,4801.318442297772,26.179165174714683,1151.38
2011-01-03,46.87269539438809,25.776723551608022,1163.5
2011-01-04,177.70072433138208,25.778109332673495,1165.05
2011-01-05,152.38044928068103,25.810557232909247,1160.98
2011-01-06,244.9000578856843,25.91532145440651,1154.99
2011-01-07,207.45997718211422,25.972602376331515,1147.14
2011-01-10,59.69928585002144,25.915287251524386,1136.2
2011-01-11,107.09872089717027,25.828169178398724,1143.14
2011-01-12,141.8568869827088,25.971713232707877,1163.07
2011-01-13,97.10012466666669,25.843850575074452,1163.03
2011-01-14,192.21213463775408,25.943469161819337,1160.03
2011-01-17,78.98801641118487,25.969159172993862,1154.55
2011-01-18,105.15730019903245,26.02227251862906,1159.0
2011-01-19,153.6401325474018,26.092670364376332,1161.19
2011-01-20,112.93541441648836,25.88280132230123,1143.16
2011-01-21,125.61806641646132,25.727611547592506,1136.65
2011-01-24,138.4657746124011,25.75950122792748,1136.69
2011-01-25,39.30842782276911,25.626293262786437,1135.92
2011-01-26,124.62255386388848,25.787660096243805,1142.49
2011-01-27,79.23951884147017,25.75990047359792,1141.82
2011-01-28,95.98867820374457,16.99368599537884,1126.29
2011-01-31,-4251.237684809609,12.56983762111922,1119.08
2011-02-01,74.19051246786361,12.453642208692326,1130.74
2011-02-02,124.71872956700636,12.511756651603136,1135.32
2011-02-03,5.184339291786037,12.381792919121377,1133.12
2011-02-04,313.00773179471946,12.612578812123454,1129.69
2011-02-07,58.30355037013305,12.538988903250337,1128.27
2011-02-08,92.50248894627906,12.47284406738184,1126.94
2011-02-09,17.23713239837367,12.39512765869166,1110.32
2011-02-10,-35.774276654950995,12.212933037969933,1089.28
2011-02-11,29.10603146226788,12.117671404769785,1091.16
2011-02-14,-266.3033062376685,11.588159183578913,1105.58
2011-02-15,332.7117012396903,11.842951401845161,1104.1
2011-02-16,95.48563300794927,11.560679339427132,1108.58
2011-02-17,130.43055068534835,11.602340019983037,1111.92
2011-02-18,-16.209045154073692,11.498563352530601,1122.01
2011-02-21,1.7281250981653296,11.41612262393958,1120.48
2011-02-22,95.6820809494296,11.48800783402921,1101.66
2011-02-23,-112.42734919959848,11.246302991246376,1096.0
2011-02-24,-71.8675666304309,11.17491681070697,1087.1
2011-02-25,-92.07330795007255,11.007641185087852,1099.46
2011-02-28,-4455.634787579593,6.493808488652642,1107.77
2011-03-01,128.89497259457622,3.77061396884524,1112.15
2011-03-02,140.2911376831515,3.8736280628903526,1113.31
2011-03-03,2.2732491297668345,3.6227099769161524,1127.45
2011-03-04,363.0229709095216,3.70945747293758,1138.47
2011-03-07,65.6347009477641,3.6103943059678447,1132.02
2011-03-08,-20.540974854373033,3.454922867619483,1135.77
2011-03-09,86.11241492976517,3.374107171437826,1135.67
2011-03-10,35.57409189577543,3.2764554985958676,1115.69
2011-03-11,110.18451526669936,2.5192694380521035,1108.52
2011-03-14,44.525690858115844,2.4177916760146894,1116.91
2011-03-15,33.79279577497502,2.303192070125636,1092.65
2011-03-16,53.958375708626065,1.9411414128052018,1096.33
2011-03-17,12.051388952707192,1.8222018518368108,1091.45
2011-03-18,-14.839675483777127,1.4867693211376272,1098.6
2011-03-21,47.51657538184833,1.3136745362862194,1110.15
2011-03-22,261.81898257734355,1.4986564891548655,1120.09
2011-03-23,141.04257355247626,1.3951974410511423,1123.62
2011-03-24,44.669874209593445,1.3427915527899057,1134.71
2011-03-25,103.35727248346184,1.4451356174840184,1143.94
2011-03-28,100.28794252185004,1.4462744286197289,1138.36
2011-03-29,52.40576559802914,1.4498953415709568,1142.56
2011-03-30,75.15117191173013,1.433685751790076,1159.52
2011-03-31,2153.7964705311347,3.3723069488849613,1170.87
2011-04-01,297.3930853267405,-1.1316184080860696,1185.12
2011-04-04,514.9621077121722,-0.6635289957682855,1193.13
2011-04-05,57.71019292412738,-0.7835195271755404,1194.83
2011-04-06,89.53666355435202,-0.8463633129018692,1203.47
2011-04-07,23.344202150425986,-1.0679191686371274,1202.24
2011-04-08,102.79898361460428,-1.1725801622046375,1206.03
2011-04-11,42.90008994422661,-1.1893793581104324,1200.24
2011-04-12,50.16772270244159,-1.246310356305161,1177.31
