friday,net_traders,net_trader_oi,price
2014-08-22,72.0,0.12060301507537688,1865.5499999999997
2014-08-29,76.0,0.12418300653594772,1879.2999999999997
2014-09-05,70.0,0.11589403973509933,1883.7999999999997
2014-09-12,68.0,0.11021069692058347,1862.5499999999997
2014-09-19,67.0,0.10789049919484701,1889.2999999999997
2014-09-26,64.0,0.10613598673300166,1861.5499999999997
2014-10-03,62.0,0.10333333333333333,1845.7999999999997
2014-10-10,57.0,0.09344262295081968,1779.7999999999997
2014-10-17,58.0,0.0940032414910859,1766.5499999999997
2014-10-24,65.0,0.10942760942760943,1845.2999999999997
2014-10-31,66.0,0.10837438423645321,1897.0499999999997
2014-11-07,64.0,0.10578512396694215,1911.5499999999997
2014-11-14,62.0,0.10214168039538715,1923.5499999999997
2014-11-21,64.0,0.10223642172523961,1947.2999999999997
2014-11-28,64.0,0.10474631751227496,1951.7999999999997
2014-12-05,72.0,0.11501597444089456,1961.5499999999997
2014-12-12,65.0,0.1045016077170418,1882.7999999999997
2014-12-19,54.0,0.08695652173913043,1958.5499999999997
2014-12-26,60.0,0.1,1975.7999999999997
2015-01-02,66.0,0.10981697171381032,1937.7999999999997
2015-01-09,62.0,0.1024793388429752,1926.7999999999997
2015-01-16,65.0,0.10673234811165845,1904.5499999999997
2015-01-23,61.0,0.10517241379310345,1935.5499999999997
2015-01-30,61.0,0.10664335664335664,1880.0499999999997
2015-02-06,53.0,0.09122203098106713,1944.5499999999997
2015-02-13,54.0,0.09060402684563758,1985.0499999999997
2015-02-20,60.0,0.09836065573770492,1998.5499999999997
2015-02-27,56.0,0.09395973154362416,1994.2999999999997
2015-03-06,47.0,0.0779436152570481,1962.2999999999997
2015-03-13,45.0,0.07401315789473684,1941.2999999999997
2015-03-20,43.0,0.06969205834683954,1998.7999999999997
2015-03-27,50.0,0.08620689655172414,1952.0499999999997
2015-04-03,44.0,0.07394957983193277,1959.0499999999997
2015-04-10,42.0,0.07094594594594594,1995.0499999999997
2015-04-17,50.0,0.08389261744966443,1975.0499999999997
2015-04-24,46.0,0.07958477508650519,2011.2999999999997
2015-05-01,45.0,0.07653061224489796,2001.0499999999997
2015-05-08,48.0,0.07868852459016394,2008.0499999999997
2015-05-15,43.0,0.06913183279742766,2018.5499999999997
2015-05-22,45.0,0.07462686567164178,2024.0499999999997
2015-05-29,45.0,0.07389162561576355,2005.5499999999997
2015-06-05,41.0,0.06710310965630115,1991.7999999999997
2015-06-12,39.0,0.06230031948881789,1992.5499999999997
2015-06-19,34.0,0.05519480519480519,2005.5499999999997
2015-06-26,48.0,0.07907742998352553,2003.5499999999997
2015-07-03,40.0,0.06622516556291391,1976.5499999999997
2015-07-10,38.0,0.061191626409017714,1976.7999999999997
2015-07-17,40.0,0.06578947368421052,2026.5499999999997
2015-07-24,49.0,0.0831918505942275,1985.2999999999997
2015-07-31,43.0,0.07142857142857142,2006.2999999999997
2015-08-07,45.0,0.07401315789473684,1981.2999999999997
2015-08-14,48.0,0.07804878048780488,1997.2999999999997
2015-08-21,45.0,0.07086614173228346,1879.2999999999997
2015-08-28,39.0,0.06382978723404255,1897.5499999999997
2015-09-04,22.0,0.03618421052631579,1829.5499999999997
2015-09-11,19.0,0.03099510603588907,1868.0499999999997
2015-09-18,16.0,0.025848142164781908,1868.5499999999997
2015-09-25,13.0,0.020933977455716585,1837.2999999999997
2015-10-02,20.0,0.031496062992125984,1861.0499999999997
2015-10-09,28.0,0.0448,1925.5499999999997
