,usd_exposure,eur_exposure,gbp_exposure,jpy_exposure,emfx_exposure,fi_exposure,dmequity_exposure,emequity_exposure,com_exposure,ags_exposure
2016-10-04,-15.053422862736422,12.62042377285902,-53.058598263586106,19.518727657615027,33.49057788776271,156.12217289703625,18.113830088294065,31.44582777754276,40.883226548832006,5.514165245166487
2016-10-05,-15.053422862736422,12.62042377285902,-53.058598263586106,19.518727657615027,31.37376934813545,148.18121998498668,18.113830088294065,31.44582777754276,23.68351879455395,5.514165245166487
2016-10-06,-16.186133003985816,12.62042377285902,-53.058598263586106,16.952191068397816,29.224578606198133,139.51051195170388,18.113830088294065,31.44582777754276,25.15097657623141,5.514165245166487
2016-10-07,-16.186133003985816,12.62042377285902,-53.058598263586106,16.952191068397816,29.224578606198133,139.51051195170388,18.113830088294065,31.44582777754276,25.15097657623141,5.514165245166487
2016-10-10,-16.186133003985816,12.62042377285902,-56.942410260254114,16.952191068397816,29.224578606198133,129.57456179420615,20.215472866644035,31.44582777754276,25.15097657623141,5.514165245166487
2016-10-11,-16.186133003985816,12.62042377285902,-56.942410260254114,16.952191068397816,29.224578606198133,122.87723955025835,20.215472866644035,31.44582777754276,25.15097657623141,5.514165245166487
2016-10-12,-11.149674221183037,12.62042377285902,-56.942410260254114,16.952191068397816,22.74815035690978,113.71916859753027,20.215472866644035,31.44582777754276,19.728296415200408,5.514165245166487
2016-10-13,-11.149674221183037,12.62042377285902,-56.942410260254114,16.952191068397816,22.74815035690978,90.61680175151908,17.46956075209311,31.44582777754276,19.728296415200408,5.514165245166487
2016-10-14,-8.57167244144971,10.042421993125693,-56.942410260254114,16.952191068397816,19.44106343001459,83.5100769915551,17.46956075209311,31.44582777754276,15.090184916308399,5.514165245166487
2016-10-17,-8.57167244144971,10.042421993125693,-56.942410260254114,16.952191068397816,16.88764160951375,69.84763348939093,17.46956075209311,31.44582777754276,15.090184916308399,7.13445225171086
2016-10-18,-8.57167244144971,10.042421993125693,-56.942410260254114,16.952191068397816,27.526124426360948,69.84763348939093,17.46956075209311,33.51376416623735,15.090184916308399,7.13445225171086
2016-10-19,-8.57167244144971,10.042421993125693,-56.942410260254114,16.952191068397816,27.526124426360948,69.84763348939093,17.46956075209311,33.51376416623735,15.090184916308399,7.13445225171086
2016-10-20,-8.57167244144971,10.042421993125693,-56.942410260254114,16.952191068397816,27.526124426360948,69.84763348939093,17.46956075209311,33.51376416623735,15.090184916308399,7.13445225171086
2016-10-21,-3.167839342976663,4.638588894652645,-56.942410260254114,16.952191068397816,25.44846016125212,69.84763348939093,17.46956075209311,33.51376416623735,15.090184916308399,7.13445225171086
2016-10-24,-0.4469016693188329,4.638588894652645,-56.942410260254114,13.990817629438885,25.44846016125212,69.84763348939093,22.270717395314644,36.07800974703554,15.090184916308399,9.672348619623609
2016-10-25,-0.4469016693188329,4.638588894652645,-56.942410260254114,13.990817629438885,25.44846016125212,69.84763348939093,22.270717395314644,36.07800974703554,15.090184916308399,9.672348619623609
2016-10-26,-0.4469016693188329,4.638588894652645,-56.942410260254114,13.990817629438885,25.44846016125212,69.84763348939093,25.325576002797806,36.07800974703554,15.090184916308399,9.672348619623609
2016-10-27,-0.4469016693188329,4.638588894652645,-56.942410260254114,13.990817629438885,28.480261245688922,68.51225189504015,29.666446689609042,39.3449638433273,15.090184916308399,9.672348619623609
2016-10-28,-0.4469016693188329,-1.0053331683106426,-56.942410260254114,13.990817629438885,28.480261245688922,28.998446115772047,27.3580564447775,39.3449638433273,12.589962489412747,13.363659025660699
2016-10-31,-0.4469016693188329,-1.0053331683106426,-56.942410260254114,13.990817629438885,31.21818426780272,28.998446115772047,27.3580564447775,39.3449638433273,12.589962489412747,13.363659025660699
2016-11-01,-0.4469016693188329,-1.0053331683106426,-56.942410260254114,13.990817629438885,31.21818426780272,28.998446115772047,27.3580564447775,40.13273905001442,12.589962489412747,13.363659025660699
2016-11-02,-0.4469016693188329,-1.0053331683106426,-56.942410260254114,13.990817629438885,31.21818426780272,28.998446115772047,27.3580564447775,40.13273905001442,12.589962489412747,13.363659025660699
2016-11-03,-0.4469016693188329,-1.0053331683106426,-51.180950349847436,8.229357719032201,31.21818426780272,28.998446115772047,27.541179603892097,40.13273905001442,6.918722214969502,13.363659025660699
2016-11-04,-0.4469016693188329,-1.0053331683106426,-51.180950349847436,8.229357719032201,34.750119718385896,28.998446115772047,16.825310403943867,40.13273905001442,6.918722214969502,13.363659025660699
2016-11-07,-0.4469016693188329,-1.0053331683106426,-51.180950349847436,8.229357719032201,41.192381974324356,28.998446115772047,16.825310403943867,38.4749176515377,6.918722214969502,13.363659025660699
2016-11-08,-0.4469016693188329,-1.0053331683106426,-48.0350122364088,1.797521271291292,43.943101122428914,28.998446115772047,19.72082115954256,38.4749176515377,6.918722214969502,13.363659025660699
2016-11-09,-0.4469016693188329,-1.0053331683106426,-48.0350122364088,1.797521271291292,46.56920787983813,28.998446115772047,21.819649893791322,38.4749176515377,6.918722214969502,13.363659025660699
2016-11-10,3.353549420634305,-4.363949200210152,-44.67639620450929,1.797521271291292,37.29408981573887,-1.5866984190416598,25.973782901888818,36.37090132886585,6.918722214969502,13.363659025660699
2016-11-11,-0.7312421625272394,-11.155335565694887,-25.34768055724629,1.797521271291292,29.602235106732117,-24.265382613845755,28.42404605105334,23.244981399916934,5.06865420882501,13.363659025660699
2016-11-14,5.80942038004655,-13.996751377802068,-25.34768055724629,1.797521271291292,10.526839778049686,-34.29752721467252,28.42404605105334,18.54529150476025,3.448412088087029,13.363659025660699
2016-11-15,10.142324802738367,-13.996751377802068,-25.34768055724629,1.797521271291292,-8.249347274708793,-34.29752721467252,28.42404605105334,18.54529150476025,3.448412088087029,13.363659025660699
2016-11-16,10.142324802738367,-12.199230106510777,-25.34768055724629,0.0,-10.566341142748353,-34.29752721467252,32.09262653102756,18.54529150476025,3.448412088087029,13.363659025660699
2016-11-17,12.619211998236601,-12.199230106510777,-25.34768055724629,0.0,-13.598142227185157,-34.29752721467252,32.09262653102756,12.392401530863342,1.441544104459979,9.301706441998244
2016-11-18,23.23973971792864,-12.199230106510777,-25.34768055724629,0.0,-18.49344120889133,-34.29752721467252,32.09262653102756,12.392401530863342,-0.7869318476689849,9.301706441998244
2016-11-21,23.23973971792864,-12.199230106510777,-20.40682589756437,0.0,-18.49344120889133,-34.29752721467252,32.09262653102756,12.392401530863342,-0.6390550534075573,5.378626110682556
2016-11-22,23.23973971792864,-12.199230106510777,-6.49345946412723,0.0,-18.49344120889133,-34.29752721467252,32.09262653102756,12.392401530863342,-0.6390550534075573,7.864926391498065
2016-11-23,25.726414437570856,-12.199230106510777,-6.49345946412723,-2.486674719642215,-21.87272303008478,-34.29752721467252,34.93725393284598,12.392401530863342,-0.6390550534075573,7.864926391498065
2016-11-24,25.726414437570856,-12.199230106510777,-6.49345946412723,-2.486674719642215,-21.87272303008478,-45.640316287457935,34.93725393284598,12.392401530863342,1.086654096574366,7.864926391498065
2016-11-25,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-45.640316287457935,34.93725393284598,12.392401530863342,3.8150581695634833,7.864926391498065
2016-11-28,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-45.640316287457935,37.36283795114592,12.392401530863342,1.3162794360783772,7.864926391498065
2016-11-29,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-45.640316287457935,37.36283795114592,12.392401530863342,1.3162794360783772,7.864926391498065
2016-11-30,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-45.640316287457935,37.36283795114592,12.392401530863342,4.909610665839194,7.864926391498065
2016-12-01,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-54.35975051457186,41.0042624161069,12.392401530863342,14.201179009571447,7.864926391498065
2016-12-02,25.726414437570856,-12.199230106510777,-6.49345946412723,-5.126612886194447,-21.87272303008478,-54.35975051457186,44.64183621981416,12.392401530863342,17.82828911393648,7.864926391498065
2016-12-05,22.64194261862986,-12.199230106510777,-3.408987645186234,-5.126612886194447,-21.87272303008478,-54.35975051457186,44.64183621981416,12.392401530863342,19.67835712008097,7.864926391498065
2016-12-06,22.64194261862986,-12.199230106510777,-3.408987645186234,-5.126612886194447,-16.97742404837861,-54.35975051457186,49.44198015169342,14.166073274146468,19.67835712008097,7.864926391498065
2016-12-07,22.64194261862986,-12.199230106510777,-3.408987645186234,-5.126612886194447,-9.438222968761574,-54.35975051457186,53.733641557104015,14.166073274146468,19.67835712008097,7.864926391498065
2016-12-08,22.64194261862986,-13.861767346872218,-3.408987645186234,-5.126612886194447,-6.887513769726199,-61.00710979984709,56.12549705799789,18.19904340709133,25.43308689288887,7.864926391498065
2016-12-09,22.64194261862986,-13.861767346872218,-3.408987645186234,-5.126612886194447,-6.887513769726199,-61.00710979984709,61.051111470236336,21.690066213603462,28.79738531952068,7.864926391498065
2016-12-12,22.64194261862986,-13.861767346872218,-3.408987645186234,-5.126612886194447,-6.887513769726199,-61.00710979984709,62.72706055638416,27.85282528587254,32.42239222167654,7.864926391498065
2016-12-13,19.232954973443626,-13.861767346872218,0.0,-5.126612886194447,-6.887513769726199,-61.00710979984709,67.90348869629135,27.85282528587254,34.85078916392994,9.585133654843167
2016-12-14,21.152989373900567,-13.861767346872218,0.0,-5.126612886194447,-6.887513769726199,-61.00710979984709,67.90348869629135,27.85282528587254,38.24008654246793,9.585133654843167
2016-12-15,21.152989373900567,-13.861767346872218,0.0,-5.126612886194447,-6.887513769726199,-51.658266438964695,70.17077137724257,33.01444328352952,42.5126655664767,9.585133654843167
2016-12-16,24.516507040034085,-13.861767346872218,0.0,-5.126612886194447,-6.887513769726199,-51.658266438964695,72.40102249800772,25.94136020271637,38.91933433671588,9.585133654843167
2016-12-19,24.516507040034085,-13.861767346872218,0.0,-5.126612886194447,-6.887513769726199,-51.658266438964695,72.40102249800772,25.94136020271637,38.91933433671588,9.585133654843167
2016-12-20,24.516507040034085,-13.861767346872218,0.0,-5.126612886194447,-10.488469062694602,-51.658266438964695,72.40102249800772,32.14749157663434,33.11170841578827,9.585133654843167
2016-12-21,28.60129862319563,-13.861767346872218,0.0,-5.126612886194447,-10.488469062694602,-70.47704191010064,72.40102249800772,32.14749157663434,35.61048714927338,9.585133654843167
2016-12-22,28.60129862319563,-13.861767346872218,0.0,-5.126612886194447,-10.488469062694602,-70.47704191010064,72.40102249800772,32.14749157663434,35.61048714927338,9.585133654843167
2016-12-23,28.60129862319563,-13.861767346872218,0.0,-7.831008360230435,-10.488469062694602,-70.47704191010064,72.40102249800772,28.48768649820423,31.33790812526462,9.585133654843167
2016-12-26,28.60129862319563,-13.861767346872218,0.0,-7.831008360230435,-10.488469062694602,-70.47704191010064,72.40102249800772,28.48768649820423,29.033494660063372,9.585133654843167
2016-12-27,28.60129862319563,-13.861767346872218,-2.1053726836060522,-7.831008360230435,-10.488469062694602,-70.47704191010064,72.40102249800772,28.48768649820423,29.033494660063372,9.585133654843167
2016-12-28,28.60129862319563,-13.861767346872218,-2.1053726836060522,-7.831008360230435,-10.488469062694602,-70.47704191010064,72.40102249800772,28.48768649820423,29.033494660063372,9.585133654843167
2016-12-29,28.60129862319563,-13.861767346872218,-2.1053726836060522,-7.831008360230435,-10.488469062694602,-83.36105032609153,72.40102249800772,28.48768649820423,29.033494660063372,9.585133654843167
2016-12-30,28.60129862319563,-13.861767346872218,-2.1053726836060522,-7.831008360230435,-10.488469062694602,-91.72807535302448,72.40102249800772,28.48768649820423,23.544026286751112,9.585133654843167
2017-01-02,30.262472804931907,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-11.311895295382666,-91.72807535302448,72.40102249800772,28.48768649820423,23.544026286751112,9.585133654843167
2017-01-03,30.262472804931907,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-11.311895295382666,-91.72807535302448,75.77085910533032,28.48768649820423,15.987957574470297,9.585133654843167
2017-01-04,30.262472804931907,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-11.311895295382666,-91.72807535302448,75.77085910533032,28.48768649820423,6.637787923792442,9.585133654843167
2017-01-05,33.65102896800567,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-17.9554429738058,-115.56668734936633,82.34911014533614,31.926449855225226,3.2994158340372794,9.585133654843167
2017-01-06,33.65102896800567,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-19.57294996146816,-127.4156934263489,82.34911014533614,31.926449855225226,3.2994158340372794,9.585133654843167
2017-01-09,33.65102896800567,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-19.57294996146816,-127.4156934263489,82.34911014533614,31.926449855225226,3.2994158340372794,9.585133654843167
2017-01-10,33.65102896800567,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-19.57294996146816,-127.4156934263489,82.34911014533614,31.926449855225226,-3.01936474672821,9.585133654843167
2017-01-11,33.65102896800567,-13.861767346872218,-3.7665468653423266,-7.831008360230435,-19.57294996146816,-127.4156934263489,82.34911014533614,31.926449855225226,-3.01936474672821,9.585133654843167
2017-01-12,36.83337793429786,-13.861767346872218,-3.7665468653423266,-11.013357326522614,-23.05148209958059,-127.4156934263489,82.34911014533614,31.926449855225226,-3.01936474672821,9.585133654843167
2017-01-13,36.83337793429786,-13.861767346872218,-3.7665468653423266,-11.013357326522614,-21.071532889850303,-127.4156934263489,82.34911014533614,31.926449855225226,-3.01936474672821,13.507968033521793
2017-01-16,36.83337793429786,-13.861767346872218,-3.7665468653423266,-11.013357326522614,-21.071532889850303,-127.4156934263489,89.34188511187426,31.926449855225226,-3.01936474672821,13.507968033521793
2017-01-17,34.812528889273345,-13.861767346872218,-3.7665468653423266,-11.013357326522614,-21.071532889850303,-117.76306503798858,89.34188511187426,31.926449855225226,-3.01936474672821,13.507968033521793
2017-01-18,24.827609148423907,-13.861767346872218,-3.7665468653423266,-8.526682606880401,-15.672754677183967,-117.76306503798858,89.34188511187426,31.926449855225226,5.16998347754062,13.507968033521793
2017-01-19,24.827609148423907,-15.473723294504763,-3.7665468653423266,-8.526682606880401,-15.672754677183967,-117.76306503798858,89.34188511187426,28.679499859579415,5.16998347754062,13.507968033521793
2017-01-20,24.827609148423907,-15.473723294504763,-3.7665468653423266,-8.526682606880401,-15.672754677183967,-117.76306503798858,89.34188511187426,28.679499859579415,5.16998347754062,13.507968033521793
2017-01-23,24.827609148423907,-15.473723294504763,-7.32003757739576,-8.526682606880401,-15.672754677183967,-117.76306503798858,89.34188511187426,41.19252519525222,5.16998347754062,13.507968033521793
2017-01-24,22.907574747966965,-17.127094257711292,-7.32003757739576,-8.526682606880401,-12.810321564556192,-117.76306503798858,89.34188511187426,41.19252519525222,5.16998347754062,13.507968033521793
2017-01-25,20.53366642594471,-17.127094257711292,-7.32003757739576,-8.526682606880401,-12.810321564556192,-110.10778440055222,89.34188511187426,41.19252519525222,15.257972629176255,13.507968033521793
2017-01-26,18.872492244208434,-17.127094257711292,-5.658863395659486,-8.526682606880401,-12.810321564556192,-110.10778440055222,86.98396979831192,44.26490388271009,15.257972629176255,13.507968033521793
2017-01-27,16.448075842357717,-17.127094257711292,-7.92149806580643,-8.526682606880401,-12.810321564556192,-110.10778440055222,86.98396979831192,48.35920210645959,15.257972629176255,13.507968033521793
2017-01-30,16.448075842357717,-17.127094257711292,-7.92149806580643,-8.526682606880401,-11.219475221968063,-110.10778440055222,82.31466098444545,48.35920210645959,15.257972629176255,13.507968033521793
2017-01-31,14.358401735534859,-17.127094257711292,-7.92149806580643,-8.526682606880401,-9.40512852631395,-110.10778440055222,91.05021992727812,48.35920210645959,15.257972629176255,13.507968033521793
2017-02-01,8.171417880392667,-14.32866656564287,-7.92149806580643,-8.526682606880401,-9.40512852631395,-110.10778440055222,91.05021992727812,48.35920210645959,15.257972629176255,13.507968033521793
2017-02-02,8.171417880392667,-14.32866656564287,-7.92149806580643,-8.526682606880401,-9.406916428648938,-127.04317600493916,91.05021992727812,48.35920210645959,19.495655232861292,13.507968033521793
2017-02-03,6.046672150128675,-14.32866656564287,-7.92149806580643,-8.526682606880401,-5.9283842905365045,-134.98220255685052,91.05021992727812,52.30384530909413,23.309208161496283,13.507968033521793
2017-02-06,6.046672150128675,-16.051515812193482,-7.92149806580643,-8.526682606880401,-3.5570108611793594,-134.98220255685052,91.05021992727812,52.30384530909413,34.93182301244068,13.507968033521793
2017-02-07,6.046672150128675,-16.051515812193482,-7.92149806580643,-8.526682606880401,0.39378802173816785,-134.98220255685052,91.05021992727812,52.30384530909413,34.93182301244068,13.507968033521793
2017-02-08,8.354366399192958,-18.359210061257766,-7.92149806580643,-8.526682606880401,0.39378802173816785,-134.98220255685052,95.20412094760067,52.30384530909413,34.93182301244068,13.507968033521793
2017-02-09,8.354366399192958,-18.359210061257766,-7.92149806580643,-8.526682606880401,0.39378802173816785,-162.1939039035477,95.20412094760067,52.30384530909413,39.408027770745974,13.507968033521793
2017-02-10,8.354366399192958,-18.359210061257766,-7.92149806580643,-8.526682606880401,2.710781889777729,-162.1939039035477,95.20412094760067,52.30384530909413,39.408027770745974,13.507968033521793
2017-02-13,8.354366399192958,-18.359210061257766,-7.92149806580643,-8.526682606880401,2.710781889777729,-170.25544904431354,95.20412094760067,52.30384530909413,43.779239218137675,13.507968033521793
2017-02-14,8.354366399192958,-18.359210061257766,-7.92149806580643,-8.526682606880401,2.710781889777729,-179.21582099673105,95.20412094760067,52.30384530909413,43.779239218137675,13.507968033521793
2017-02-15,5.760807451545944,-18.359210061257766,-10.62159466219586,-8.526682606880401,2.710781889777729,-186.98161514741582,95.20412094760067,52.30384530909413,43.779239218137675,13.507968033521793
2017-02-16,5.760807451545944,-15.178767668697,-13.802037054756624,-8.526682606880401,2.710781889777729,-186.98161514741582,95.20412094760067,52.30384530909413,50.09801979890316,13.507968033521793
2017-02-17,9.374993239724525,-15.178767668697,-17.41622284293521,-8.526682606880401,2.710781889777729,-171.95114421390545,95.20412094760067,52.30384530909413,50.09801979890316,13.507968033521793
2017-02-20,9.374993239724525,-15.178767668697,-17.41622284293521,-8.526682606880401,2.710781889777729,-155.01575260951853,95.20412094760067,55.699576835591195,50.09801979890316,13.507968033521793
2017-02-21,9.374993239724525,-15.178767668697,-17.41622284293521,-8.526682606880401,2.710781889777729,-155.01575260951853,90.98593794887041,55.699576835591195,45.89478018965606,13.507968033521793
2017-02-22,9.374993239724525,-15.178767668697,-17.41622284293521,-8.526682606880401,2.710781889777729,-155.01575260951853,90.98593794887041,55.699576835591195,45.89478018965606,13.507968033521793
2017-02-23,9.374993239724525,-15.178767668697,-17.41622284293521,-8.526682606880401,2.710781889777729,-155.01575260951853,90.98593794887041,55.699576835591195,45.89478018965606,13.507968033521793
2017-02-24,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,2.710781889777729,-142.9670503001223,97.78232662016687,55.699576835591195,45.89478018965606,13.507968033521793
2017-02-27,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,2.710781889777729,-122.09793884689981,97.78232662016687,55.699576835591195,45.89478018965606,13.507968033521793
2017-02-28,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,2.710781889777729,-122.09793884689981,97.78232662016687,60.3261845663424,45.89478018965606,13.507968033521793
2017-03-01,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,4.932845482750299,-122.09793884689981,93.45029673075697,60.82200202861024,45.89478018965606,13.507968033521793
2017-03-02,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,4.932845482750299,-122.09793884689981,93.45029673075697,60.82200202861024,46.54180881529697,13.507968033521793
2017-03-03,10.122879525553978,-15.178767668697,-20.209066548567673,-8.909387649049059,4.932845482750299,-122.09793884689981,93.45029673075697,60.82200202861024,46.54180881529697,13.507968033521793
2017-03-06,7.544877745820652,-12.600765888963672,-20.209066548567673,-8.909387649049059,4.932845482750299,-122.09793884689981,89.93761509257732,64.21776866247845,51.63746221346758,13.507968033521793
2017-03-07,9.969294147671368,-10.947394925757147,-22.961128943911948,-11.774754287802754,4.932845482750299,-122.09793884689981,89.93761509257732,64.21776866247845,51.63746221346758,13.507968033521793
2017-03-08,14.936761417340637,-8.382011219554746,-25.52651265011435,-11.774754287802754,4.932845482750299,-122.09793884689981,88.12165976376747,64.21776866247845,51.63746221346758,13.507968033521793
2017-03-09,14.936761417340637,-8.382011219554746,-25.52651265011435,-11.774754287802754,4.932845482750299,-134.14664115629603,88.12165976376747,75.81711431637726,49.061188476952736,13.507968033521793
2017-03-10,14.936761417340637,-8.382011219554746,-25.52651265011435,-11.774754287802754,4.932845482750299,-141.5550800712224,88.12165976376747,66.99630740901868,45.3835964030828,11.567840595877593
2017-03-13,14.936761417340637,-1.015239910040846,-25.52651265011435,-11.774754287802754,7.131617823806556,-159.0436969290934,91.50988003986662,71.3110547364034,35.157904813474765,11.567840595877593
2017-03-14,14.936761417340637,-1.015239910040846,-28.02368155203008,-11.774754287802754,7.131617823806556,-159.0436969290934,91.50988003986662,71.3110547364034,28.742471057174452,11.567840595877593
2017-03-15,13.013631578028242,-1.015239910040846,-28.02368155203008,-14.580494932513405,4.269184711178785,-159.0436969290934,91.50988003986662,71.3110547364034,25.11746415501859,11.567840595877593
2017-03-16,16.927270771368644,-1.015239910040846,-28.02368155203008,-14.580494932513405,4.269184711178785,-159.0436969290934,91.50988003986662,71.3110547364034,25.11746415501859,11.567840595877593
2017-03-17,16.927270771368644,-1.015239910040846,-28.02368155203008,-14.580494932513405,4.269184711178785,-152.18047129834238,91.50988003986662,71.3110547364034,25.11746415501859,11.567840595877593
2017-03-20,16.927270771368644,-1.015239910040846,-28.02368155203008,-14.580494932513405,2.7555797379512956,-166.05910651414027,91.50988003986662,75.22095794484326,25.11746415501859,11.567840595877593
2017-03-21,16.927270771368644,-1.015239910040846,-28.02368155203008,-14.580494932513405,2.7555797379512956,-158.97079196139867,101.93340894317286,75.22095794484326,25.11746415501859,11.567840595877593
2017-03-22,16.927270771368644,-1.015239910040846,-28.02368155203008,-14.580494932513405,2.7555797379512956,-158.97079196139867,92.60284779516819,71.47192515497666,21.667147847411947,11.567840595877593
2017-03-23,13.744921805076467,-1.015239910040846,-28.02368155203008,-11.398145966221225,2.7555797379512956,-131.19164453784526,87.67723338292973,67.43895502203182,21.667147847411947,5.158705936383458
2017-03-24,13.744921805076467,-5.302001220709822,-28.02368155203008,-8.693750492185236,2.7555797379512956,-131.19164453784526,87.67723338292973,67.43895502203182,21.667147847411947,-1.5214337023840285
2017-03-27,13.744921805076467,-5.302001220709822,-28.02368155203008,-8.693750492185236,2.7555797379512956,-131.19164453784526,87.67723338292973,67.43895502203182,20.37558340436985,-1.5214337023840285
2017-03-28,8.26167880821106,-1.3823510240129926,-28.02368155203008,-0.07252293312122998,2.7555797379512956,-98.64738355912337,87.67723338292973,67.43895502203182,20.37558340436985,-1.5214337023840285
2017-03-29,8.26167880821106,-1.3823510240129926,-28.02368155203008,-0.07252293312122998,2.7555797379512956,-98.64738355912337,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-03-30,8.26167880821106,-1.3823510240129926,-28.02368155203008,-0.07252293312122998,1.6405815102179293,-98.64738355912337,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-03-31,8.26167880821106,-1.3823510240129926,-28.02368155203008,-0.07252293312122998,-1.4016032789871247,-110.21587124123722,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-04-03,8.26167880821106,-4.562793416573757,-24.843239159469313,-0.07252293312122998,-1.4016032789871247,-110.21587124123722,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-04-04,8.26167880821106,-4.562793416573757,-24.843239159469313,-0.07252293312122998,-1.4016032789871247,-75.91967130433225,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-04-05,8.26167880821106,-4.562793416573757,-24.843239159469313,2.7928437056324653,-1.4016032789871247,-68.98823508860052,87.67723338292973,67.43895502203182,20.37558340436985,-4.845429376583206
2017-04-06,8.26167880821106,-4.562793416573757,-24.843239159469313,2.7928437056324653,-1.4016032789871247,-68.98823508860052,96.8445385750504,67.43895502203182,20.37558340436985,-4.845429376583206
2017-04-07,8.26167880821106,-4.562793416573757,-24.843239159469313,2.7928437056324653,-0.28660505125375835,-49.37103445044805,96.8445385750504,67.43895502203182,24.57882301361695,-4.845429376583206
2017-04-10,8.26167880821106,-4.562793416573757,-24.843239159469313,2.7928437056324653,-4.009206678593586,-31.277344708855395,96.8445385750504,74.50847560420361,24.57882301361695,-4.845429376583206
2017-04-11,8.26167880821106,-4.562793416573757,-21.28974844741588,2.7928437056324653,-1.7316448331058956,-31.277344708855395,96.8445385750504,74.50847560420361,23.677261624381178,-4.845429376583206
2017-04-12,8.26167880821106,-4.562793416573757,-16.921741093662884,2.7928437056324653,-1.7316448331058956,21.634352130968256,92.04338193182886,74.50847560420361,27.01774244959045,-4.845429376583206
2017-04-13,8.26167880821106,-4.562793416573757,-16.921741093662884,2.7928437056324653,-1.7316448331058956,21.634352130968256,88.37480145185465,74.50847560420361,30.695334523460392,-4.845429376583206
2017-04-14,8.26167880821106,-4.562793416573757,-16.921741093662884,2.7928437056324653,-1.7316448331058956,21.634352130968256,88.37480145185465,74.50847560420361,30.695334523460392,-4.845429376583206
2017-04-17,8.26167880821106,-4.562793416573757,-14.424572191747153,2.7928437056324653,0.6495847653616798,21.634352130968256,88.37480145185465,74.50847560420361,30.695334523460392,-4.845429376583206
2017-04-18,8.26167880821106,-4.562793416573757,-14.424572191747153,2.7928437056324653,0.6495847653616798,21.634352130968256,92.97577781764095,74.50847560420361,30.695334523460392,-4.845429376583206
2017-04-19,4.6474930200324795,-7.128177122776157,-2.7928437056324653,2.7928437056324653,0.6495847653616798,21.634352130968256,75.15856819306892,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-20,4.6474930200324795,-7.128177122776157,-2.7928437056324653,2.7928437056324653,4.435122878558163,21.634352130968256,81.23555407032168,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-21,4.6474930200324795,-7.128177122776157,-2.7928437056324653,2.7928437056324653,4.435122878558163,21.634352130968256,81.23555407032168,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-24,4.6474930200324795,-7.128177122776157,-2.7928437056324653,2.7928437056324653,4.435122878558163,35.23267731116593,81.23555407032168,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-25,4.6474930200324795,-7.128177122776157,-2.7928437056324653,2.7928437056324653,4.435122878558163,55.90127738929686,81.23555407032168,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-26,4.6474930200324795,-2.841415812107181,0.0,0.0,4.435122878558163,46.09267707022062,81.23555407032168,77.25538546073545,17.056930228320915,-4.845429376583206
2017-04-27,6.570622859344875,-2.841415812107181,3.379651496830309,0.0,2.053893280090587,46.09267707022062,81.23555407032168,77.25538546073545,14.383612172360294,-4.845429376583206
2017-04-28,8.998285321316544,-2.841415812107181,3.379651496830309,0.0,2.053893280090587,46.09267707022062,81.23555407032168,77.25538546073545,11.559635517481775,-4.845429376583206
2017-05-01,8.998285321316544,-2.841415812107181,3.379651496830309,0.0,2.053893280090587,46.09267707022062,81.23555407032168,77.25538546073545,5.256984914402165,-4.845429376583206
2017-05-02,6.156869509209363,0.0,3.379651496830309,0.0,2.053893280090587,54.17357846241084,88.89265467757575,77.25538546073545,5.256984914402165,-1.5214337023840285
2017-05-03,1.8239650865175454,0.0,3.379651496830309,0.0,2.053893280090587,54.17357846241084,88.89265467757575,77.25538546073545,5.256984914402165,-1.5214337023840285
