,daily,3m flow $b,price
2010-10-19,88.97082722151193,15.158550937720907,361.022
2010-10-20,122.06272999123121,15.23289074470386,361.167
2010-10-21,-22.63585438861807,15.183332948891367,361.291
2010-10-22,20.769516898743383,15.168340136517152,361.586
2010-10-25,195.75129582750847,15.233244908246558,363.057
2010-10-26,-44.16329312732013,14.991923813007885,362.747
2010-10-27,62.06843264809622,14.954753856114944,362.025
2010-10-28,51.94602268844208,14.911335168842236,362.66
2010-10-29,4854.232897484493,16.33571867137058,363.071
2010-11-01,56.09077584545857,16.292806681144345,363.997
2010-11-02,76.23096515044445,16.288701882330095,364.768
2010-11-03,136.63147466997677,16.375519402189273,365.273
2010-11-04,115.08988266976549,16.281102071372715,367.62
2010-11-05,27.805000668120595,16.11990343765537,367.075
2010-11-08,80.61061319902728,16.18641137763726,365.474
2010-11-09,369.33520283300277,16.542944747064926,364.1
2010-11-10,-62.64547177269765,16.47061951561429,361.664
2010-11-11,26.700732272059938,16.398189647265795,361.664
2010-11-12,43.67474673984542,16.420598421562644,359.858
2010-11-15,-6.245545321190901,16.389715024938376,357.114
2010-11-16,-68.40080011141873,16.269779987728,354.395
2010-11-17,-80.4828963848493,16.154760907515115,355.528
2010-11-18,-8.328441669104361,16.09429142613102,356.01
2010-11-19,49.543963528434475,16.085173399548168,356.249
2010-11-22,28.47599816773322,16.046296567356976,356.527
2010-11-23,-95.6998102805299,15.906627050815354,355.571
2010-11-24,19.672498927911185,15.877188644987093,355.353
2010-11-25,-35.296065420802826,15.767961397217176,355.353
2010-11-26,-57.598747301151775,15.624437174053298,355.353
2010-11-29,-63.237428796345895,15.52952568133482,352.303
2010-11-30,2274.0322550383107,15.321124478707686,350.291
2010-12-01,8.786964697643914,15.076162321992348,351.615
2010-12-02,409.80762567035725,15.34862270369819,352.841
2010-12-03,36.53400634203247,15.374943767907785,354.202
2010-12-06,-25.191087121525978,15.324228758772984,354.727
2010-12-07,-58.85186214267982,15.235403975422729,354.597
2010-12-08,-44.69787269527349,15.137979956484244,351.936
2010-12-09,-56.49306519596455,15.053384026220451,352.086
2010-12-10,82.44826058723882,15.063258333827935,351.698
2010-12-13,273.8504977906669,15.184524585866285,350.787
2010-12-14,-49.16077767916112,15.036819937101576,350.108
2010-12-15,-15.807219615903762,14.933582648318822,347.319
2010-12-16,-133.31884851928353,14.6875804673262,345.243
2010-12-17,-48.31491015998708,14.575640429517014,345.672
2010-12-20,-19.175521890081708,14.503760757273138,346.505
2010-12-21,-3.6416329282882907,14.466812052042089,347.129
2010-12-22,17.841522804775447,14.328056227782342,347.76
2010-12-23,20.285848951390854,14.304033934869246,348.073
2010-12-24,16.851045681149955,14.162442838574766,348.073
2010-12-27,0.10689439339186457,14.131997293316873,347.878
2010-12-28,-41.16273137491973,13.968247534826595,347.866
2010-12-29,3.6417383240919996,13.852122296373492,348.008
2010-12-30,112.76657607181173,9.977373231119394,348.424
2010-12-31,2813.644707648679,12.689224915141931,348.719
2011-01-03,11.046327571329904,12.642116643200348,350.336
2011-01-04,7.889517680777733,12.556830500441649,352.804
2011-01-05,-40.08662979980821,12.43610790368559,351.479
2011-01-06,-24.254258688565706,12.252845255562784,350.834
2011-01-07,81.91613352004994,12.253758141156716,350.561
2011-01-10,44.038886117878825,12.203996444806451,350.189
2011-01-11,189.43478302836564,12.305140764450272,350.821
2011-01-12,95.99919983305561,12.18823891506932,351.461
2011-01-13,176.61133397391308,12.228284605163832,351.847
2011-01-14,29.35180217414822,12.14516728976065,351.772
2011-01-17,-61.15497913507065,11.966503753812324,351.772
2011-01-18,-9.659418727767816,11.867873507863044,351.251
2011-01-19,38.59702790359951,11.784407805775412,350.462
2011-01-20,-54.00755481192102,11.75303610535211,349.017
2011-01-21,47.76016285737411,11.780026751310741,348.963
2011-01-24,66.05989742754505,11.650335352910774,349.716
2011-01-25,-90.48783566546683,11.604010810372628,349.966
2011-01-26,2.3678549537172873,11.544310232678251,349.74
2011-01-27,-31.07962711240568,11.461284582877404,348.889
2011-01-28,-146.61859700264483,6.460433088390265,346.32
2011-01-31,3401.1634231476455,9.805505735692451,346.808
2011-02-01,70.50352657021159,9.79977829711222,348.669
2011-02-02,-48.864694386218375,9.614282128056024,349.055
2011-02-03,-95.20597633206424,9.403986269054194,348.32
2011-02-04,-90.53446756258869,9.285646800823486,347.703
2011-02-07,-37.21974058359949,9.16781644704086,347.031
2011-02-08,-19.85954908523234,8.778621695122624,346.957
2011-02-09,-43.32010092380039,8.79794706597152,346.071
2011-02-10,55.28894056822278,8.826535274267684,345.197
2011-02-11,-165.21317172058667,8.617647355807252,344.756
2011-02-14,-93.85088454060401,8.530042016587839,344.531
2011-02-15,-5.9237239236707575,8.592519092775587,343.99
2011-02-16,-27.952424065072094,8.645049565095361,344.868
2011-02-17,-13.537558041322427,8.639840448723145,345.732
2011-02-18,107.65023876257604,8.697946723957287,345.746
2011-02-21,44.55220752246957,8.714022933312023,345.746
2011-02-22,-86.90988561036188,8.722812857982191,345.413
2011-02-23,-9.798698909177778,8.693341660145103,345.229
2011-02-24,-83.40526020793749,8.645232465357967,345.622
2011-02-25,-37.4506198570489,8.66538059280207,346.74
2011-02-28,938.4330155683941,9.66705103716681,347.546
2011-03-01,-12.636353943707256,7.380382428184792,347.931
2011-03-02,24.946479006489156,7.396541942493638,348.606
2011-03-03,-18.075470497582078,6.968658846325699,348.815
2011-03-04,-6.561033331907519,6.925563806651758,349.237
2011-03-07,20.156012529879874,6.970910906303165,349.63
2011-03-08,-70.35656492071426,6.959406203525129,350.292
2011-03-09,-18.41357079393982,6.985690505426463,350.596
2011-03-10,-73.43241691270937,6.968751153709719,350.515
2011-03-11,3.967194266228028,6.890270087388708,350.546
2011-03-14,115.96258783023984,6.73238217742828,350.576
2011-03-15,-37.80850757692826,6.743734447530514,349.834
2011-03-16,-41.4801167150701,6.718061550431346,349.9
2011-03-17,-34.98185651024154,6.816398542440389,350.419
2011-03-18,57.52875948258833,6.922242212082964,350.764
2011-03-21,67.3889333754723,7.0088066673485185,351.028
2011-03-22,-27.232772400199163,6.9852155278766075,350.949
2011-03-23,-37.92084721012224,6.92945315786171,351.262
2011-03-24,22.043561029277218,6.931210869939596,351.502
2011-03-25,-135.47434022889382,6.778885484029552,351.618
2011-03-28,197.5764728966834,6.9763550625328445,351.345
2011-03-29,2.4459049677427087,7.0199636988755065,351.211
2011-03-30,48.815937438250025,7.065137897989666,351.386
2011-03-31,2554.729669685249,9.507100991603101,351.825
2011-04-01,547.0292950810547,7.240485579035478,352.964
2011-04-04,67.12155741691485,7.296560808881062,353.674
2011-04-05,33.01963112055896,7.321690922320844,353.544
2011-04-06,54.63331098197442,7.416410863102627,353.995
2011-04-07,27.82495088697558,7.468490072678168,353.839
2011-04-08,94.00030208978806,7.480574241247906,353.846
2011-04-11,25.15230806593438,7.461687663195962,353.545
2011-04-12,60.57412661953185,7.332827006787127,353.106
2011-04-13,53.35334926496762,7.29018115621904,353.357
2011-04-14,-15.591456063966,7.09797836618116,353.157
2011-04-15,-38.73079819054821,7.029895765816464,353.829
2011-04-18,-36.93887184628809,7.054111873105247,353.045
2011-04-19,107.93550172862048,7.171706793561635,353.572
2011-04-20,174.83534291444025,7.307945108572476,354.2
2011-04-21,7.529966156102201,7.369482629540499,354.357
2011-04-22,0.0,7.321722466683125,354.357
2011-04-25,150.211325488348,7.4058738947439275,354.283
2011-04-26,76.64734715190029,7.573009077561295,354.567
2011-04-27,98.72671536566091,7.669367937973237,354.399
2011-04-28,81.77952105756448,7.782227086143209,355.941
2011-04-29,3960.2868387874682,11.889132521933321,356.764
2011-05-02,32.55698450630304,8.52052608329198,357.284
2011-05-03,33.19872774707327,8.48322128446884,357.9
2011-05-04,118.19884380917026,8.65028482266423,358.374
2011-05-05,-89.00763854962015,8.656483160446674,358.672
2011-05-06,80.83210326807026,8.827849731277333,359.243
2011-05-09,-164.6172020781039,8.700452269782827,359.67
2011-05-10,74.4058389346386,8.7947176578027,359.972
2011-05-11,34.670449618075224,8.872708208344575,360.153
2011-05-12,-26.06082751423027,8.79135844026212,360.289
2011-05-13,191.0928268587811,9.147664438841488,360.632
2011-05-16,47.08909246706673,9.28860441584916,361.06
2011-05-17,18.308343779179992,9.31283648355201,361.442
2011-05-18,16.473539124920066,9.357262446742004,362.286
2011-05-19,0.10162498734125425,9.370901629770668,362.404
2011-05-20,-29.467543272969326,9.233783847735122,362.435
2011-05-23,-15.674294211044117,9.173557346001608,361.903
2011-05-24,77.75797817602798,9.338225209787998,361.95
2011-05-25,-0.8938291922156925,9.347130079504959,361.547
2011-05-26,35.031649039347386,9.465566988752244,361.066
2011-05-27,66.38627202159283,9.569403880630885,361.456
2011-05-30,66.0034067782645,8.696974271840755,361.456
2011-05-31,3435.888509109842,12.145499134894306,362.403
2011-06-01,141.26567568427888,12.261818331572096,363.201
2011-06-02,-967.8232268608655,11.31207057520881,363.544
2011-06-03,96.59231238830918,11.41522392092903,364.001
2011-06-06,85.76564055428926,11.480833548953438,363.833
2011-06-07,114.20300387244171,11.665393117746595,364.421
2011-06-08,23.747283153458014,11.707553971693994,364.631
2011-06-09,-97.52574466830748,11.683460643938393,364.893
2011-06-10,-43.6256058064529,11.635867843865713,365.019
2011-06-13,-21.330736341825677,11.498574519693648,364.453
2011-06-14,69.79974787711298,11.606182775147689,364.807
2011-06-15,-66.35336660420109,11.581309525258558,364.328
2011-06-16,-136.48420144189345,11.479807180326905,363.813
2011-06-17,90.77739604070176,11.513055816885018,363.522
2011-06-20,-13.605711137774822,11.432061172371773,363.718
2011-06-21,11.902479658679113,11.471196424430651,364.334
2011-06-22,64.8250170698824,11.573942288710654,364.663
2011-06-23,-52.89477134446052,11.499003956336917,363.647
2011-06-24,-116.11030532321533,11.518367991242595,363.601
2011-06-27,397.9281571994653,11.718719675545376,364.176
2011-06-28,126.01079822377856,11.842284568801412,364.712
2011-06-29,59.43555281411879,11.852904184177282,365.279
2011-06-30,3886.272752459361,13.184447266951395,366.262
2011-07-01,-41.888726130632215,12.595529245739709,366.422
2011-07-04,298.1684609773378,12.82657614930013,366.422
2011-07-05,22.255065765323966,12.815811583944894,366.609
2011-07-06,39.65953622564626,12.800837809188566,366.731
2011-07-07,51.30816820057237,12.824321026502165,366.991
2011-07-08,37.257752625519686,12.767578477037896,367.402
2011-07-11,-91.23445801743317,12.651191710954528,366.955
2011-07-12,65.80809271191653,12.656425677046913,366.603
2011-07-13,138.11744055328677,12.74118976833523,366.988
2011-07-14,33.612129915133764,12.790393354314332,367.075
2011-07-15,-10.71141698042206,12.818412735524458,367.0
2011-07-18,-94.44795177537524,12.760903655595369,366.836
2011-07-19,110.91778102494155,12.763885934891691,367.499
2011-07-20,1.3285770389899247,12.590379169016241,368.05
2011-07-21,176.31902243890596,12.759168225299044,368.772
2011-07-22,40.44453103543765,12.799612756334481,369.422
2011-07-25,53.84148346315295,12.703242914309287,368.877
2011-07-26,80.31415128255654,12.706909718439944,369.608
2011-07-27,38.620143473642514,12.646803146547926,370.565
2011-07-28,71.50890398095169,12.636532529471314,371.826
2011-07-29,3333.113892987151,12.009359583670996,373.443
2011-08-01,107.64790032863615,12.084450499493329,375.6
2011-08-02,267.4830986960146,12.318734870442269,377.103
2011-08-03,43.94106219321421,12.244477088826313,377.614
2011-08-04,-7.703774896032281,12.325780952479901,376.252
2011-08-05,173.7540756744254,12.418702924886256,374.042
2011-08-08,0.8791846376881756,12.584199311602049,370.277
2011-08-09,-4.602859391750487,12.50519061327566,368.644
2011-08-10,-195.37750557225016,12.275142658085333,369.731
2011-08-11,-22.54027127422933,12.278663214325336,366.863
2011-08-12,-99.96373832527536,11.987606649141279,368.563
2011-08-15,-22.377186482510986,11.9181403701917,370.8
2011-08-16,110.4829455822088,12.010314971994731,371.562
2011-08-17,207.8605078699727,12.201701940739783,374.071
2011-08-18,-61.92143834829269,12.139678877404148,373.921
2011-08-19,63.585606613198756,12.232732027290316,374.435
2011-08-22,-35.72032308978149,12.21268599841158,374.219
2011-08-23,13.660868384737286,12.148588888620289,372.954
2011-08-24,0.705246734818056,12.150187964547321,371.933
2011-08-25,-17.38406178623847,12.097772253721738,372.093
2011-08-26,-78.58646627006507,11.95279951543008,372.27
2011-08-29,39.60657354867493,11.92640268220049,372.425
2011-08-30,-19.391359868711636,8.471122813221935,373.538
2011-08-31,4361.332362365469,12.691189499903125,375.743
2011-09-01,-12.338092109274134,13.646674634654717,376.094
2011-09-02,14.711630988004877,13.564793953254412,376.162
2011-09-05,-26.346340780553756,13.452681971919569,376.162
2011-09-06,-50.69092367189536,13.287788044375231,375.762
2011-09-07,67.02852873920116,13.331069289960976,376.725
2011-09-08,43.087058753955546,13.471682093383238,377.033
2011-09-09,246.046579752167,13.761354278941857,375.981
2011-09-12,-46.35285744529513,13.736332157838387,374.444
2011-09-13,-13.851329959141786,13.652681080002134,373.937
2011-09-14,11.953023217254799,13.730987469823589,372.391
2011-09-15,97.44805159447074,13.964919722859953,371.966
2011-09-16,305.95971881647165,14.180102045635724,372.085
2011-09-19,-97.24063849921392,14.096467118274283,370.201
2011-09-20,26.00128967610443,14.11056592829171,370.494
2011-09-21,-113.5124394255121,13.932228471796316,369.068
2011-09-22,-140.6645074212678,13.844458735719506,363.119
2011-09-23,225.65026263506454,14.186219303677788,359.077
2011-09-26,8.8570746392964,13.797148221117618,355.257
2011-09-27,-105.9196193655283,13.565217803528313,359.053
2011-09-28,-38.53232955280059,13.467249921161393,358.64
2011-09-29,-113.41085261677753,9.467566316085255,359.969
2011-09-30,-224.05572747971726,9.28539931473617,358.927
2011-10-03,53.215452065760815,9.040446305824592,358.463
2011-10-04,-43.73138940038585,8.974459850658883,355.754
2011-10-05,-141.60705314484053,8.793193261288396,356.544
2011-10-06,-227.12236834175764,8.514762724746065,359.257
2011-10-07,51.55254135310535,8.52905751347365,360.121
2011-10-10,77.55093407234963,8.697842905563434,360.121
2011-10-11,-11.5710901913638,8.620463722660153,362.647
2011-10-12,96.45160777001635,8.578797889876883,365.929
2011-10-13,-56.74830318116179,8.488437456780588,366.407
2011-10-14,101.40972925659571,8.600558603017605,367.854
2011-10-17,5.271979087131591,8.700278533880113,368.853
2011-10-18,-29.0728271963664,8.560287925658804,368.659
2011-10-19,105.89871687148703,8.6648580654913,369.308
2011-10-20,-62.29719629680839,8.426241846755588,367.777
2011-10-21,91.12254502821278,8.476919860748364,368.615
2011-10-24,107.86536417231117,8.53094374145752,369.286
2011-10-25,4.226035165900189,8.454855625340864,370.936
2011-10-26,-22.324311973653113,8.393911169893569,371.988
2011-10-27,163.97968172947185,8.486381947642089,375.946
2011-10-28,572.2244163322907,5.725492470987229,375.875
2011-10-31,785.1231745461287,6.402967745204721,375.592
2011-11-01,-76.5869506375565,6.05889769587115,374.845
2011-11-02,161.18657326070146,6.1761432069386375,375.928
2011-11-03,27.989179558796245,6.211836161393466,377.93
2011-11-04,-38.64796485200869,5.999434120867031,378.444
2011-11-07,30.477596922048335,6.029032533151391,378.635
2011-11-08,317.5784562332086,6.351213848776351,379.307
2011-11-09,-64.51400510880447,6.4820773492397965,377.427
2011-11-10,73.90165443467203,6.5785192749486985,377.0
2011-11-11,96.88429515414009,6.775367308428113,377.0
2011-11-14,-28.561514868918643,6.769182980041706,376.741
2011-11-15,-22.49108018718691,6.63620895427231,375.312
2011-11-16,16.68315879815273,6.445031605200491,375.128
2011-11-17,36.533181097829896,6.543486224646613,374.084
2011-11-18,-17.52706737550251,6.462373550657912,373.311
2011-11-21,9.320022436055334,6.507413896183749,371.197
2011-11-22,5.734934384768021,6.499487962183779,370.941
2011-11-23,-19.95187969295245,6.478830835756008,369.101
2011-11-24,-50.013228351672765,6.446201669190574,369.101
2011-11-25,-24.998013118433533,6.499790122342206,369.101
2011-11-28,5.478846711087877,6.465662395504619,368.881
2011-11-29,-50.83932056056769,6.4342144348127635,369.368
2011-11-30,306.1278678398997,2.379009940287194,371.981
2011-12-01,-17.133237412914404,2.3742147949835535,372.967
2011-12-02,-57.82528825733815,2.30167787573821,374.118
2011-12-05,-124.52635194318907,2.2034978645755756,375.458
2011-12-06,21.203219769361564,2.275392008016832,375.419
2011-12-07,144.75648424616756,2.3531199635237985,375.423
2011-12-08,-29.357540248638003,2.2806753645212052,375.022
2011-12-09,-6.951759955121264,2.027677024813917,375.076
2011-12-12,203.7271332017425,2.277757015460955,374.527
2011-12-13,-48.0784385844606,2.2435299068356356,375.028
2011-12-14,23.13802359912752,2.254714907217508,374.384
2011-12-15,-204.14705637332992,1.9531197992497078,374.419
2011-12-16,-93.87817802278553,1.5532819024104505,374.373
2011-12-19,-49.70863006048714,1.6008139108491772,374.372
2011-12-20,7.450034568441125,1.582262655741514,374.958
2011-12-21,62.570235348072835,1.758345330515099,375.409
2011-12-22,8.564089449821392,1.9075739273861883,375.631
2011-12-23,-0.08629477434606381,1.6818373699767777,375.558
2011-12-26,0.0,1.6729802953374813,375.558
2011-12-27,12.202982255851762,1.7911028969588612,375.815
2011-12-28,-23.03911409910816,1.8065961124125538,376.202
2011-12-29,-79.97250264376635,1.840034462385565,376.479
2011-12-30,1.7888997070038837,2.065879089572286,376.69
2012-01-02,-1.256587365214345,2.011407050141311,376.69
2012-01-03,130.89514274716475,2.1860335822888612,377.512
2012-01-04,0.768750394234818,2.3284093858279364,376.246
2012-01-05,-63.32271348175458,2.49220904068794,375.583
2012-01-06,-32.88204046082577,2.407774458874009,375.538
2012-01-09,63.22089592742423,2.3934444207290837,374.995
2012-01-10,47.00754040892124,2.452023051329369,374.984
2012-01-11,8.64705439222483,2.364218497951577,374.491
2012-01-12,60.53586338358752,2.4815026645163263,374.981
2012-01-13,-45.349058811082394,2.334743876448648,374.152
2012-01-16,29.431283568018795,2.358903180929535,374.152
2012-01-17,34.107282021450956,2.422083290147352,374.903
2012-01-18,125.39303377375929,2.441577607049625,375.464
2012-01-19,44.94959674747631,2.5488244000939093,376.971
2012-01-20,139.65645319282817,2.597358308258525,377.985
2012-01-23,214.0592845905108,2.7035522286767244,378.466
2012-01-24,98.77218348160987,2.798098376992434,378.582
2012-01-25,92.37794054721894,2.912800629513306,380.13
2012-01-26,145.69911066924362,2.894520058453078,381.633
2012-01-27,12.833488674741824,2.3351291307955293,382.083
2012-01-30,190.97902619218348,1.740984982441584,382.036
2012-01-31,1584.5651992813519,3.4021371323604925,382.874
2012-02-01,162.15943279110226,3.403109991890893,384.509
2012-02-02,265.9978201649704,3.6411186324970677,385.061
2012-02-03,6.536720618869472,3.6863033179679454,385.823
2012-02-06,49.761817879616224,3.7055875389255135,385.971
2012-02-07,179.95984586575872,3.5679689285580634,385.807
2012-02-08,181.57464577396402,3.814057579440832,385.975
2012-02-09,181.8554388383415,3.9220113638445016,385.966
2012-02-10,15.24914608848194,3.8403762147788436,385.815
2012-02-13,65.55941964641383,3.9344971492941756,387.155
2012-02-14,-43.58496341372974,3.9134032660676326,387.612
2012-02-15,70.80420627607631,3.9675243135455562,388.059
2012-02-16,69.60715975541365,4.00059829220314,387.397
2012-02-17,123.50458696472724,4.14162994654337,388.047
2012-02-20,74.06834842246214,4.206378272529777,388.047
2012-02-21,59.764846303946406,4.260408184448956,389.487
2012-02-22,15.098662842982543,4.29545872698489,390.585
2012-02-23,162.16115014511405,4.507633105481676,390.973
2012-02-24,133.76173813842854,4.666392856738539,391.678
2012-02-27,-9.403784585513387,4.651510225441938,391.645
2012-02-28,103.91375729950046,4.806263303302005,392.552
2012-02-29,2063.627452124014,6.56376288758612,392.967
2012-03-01,190.2282075346777,6.771124332533712,394.282
2012-03-02,129.6622057019412,6.958611826492992,395.757
2012-03-05,178.35053356412595,7.261488712000306,395.587
2012-03-06,-12.340490312316952,7.227945001918628,394.566
2012-03-07,75.61285822581745,7.158801375898278,394.75
2012-03-08,73.4604945667716,7.261619410713687,396.307
2012-03-09,-80.67194861557238,7.187899222053236,396.72
2012-03-12,90.11847922438314,7.074290568075877,397.816
2012-03-13,193.30728829604783,7.315676294956385,398.818
2012-03-14,169.69358474698168,7.462231856104239,396.878
2012-03-15,218.4643345963323,7.884843247073902,395.785
2012-03-16,133.09383345953475,8.111815258556222,395.798
2012-03-19,104.96766642634218,8.26649155504305,395.433
2012-03-20,42.190575284378,8.301232095758989,394.75
2012-03-21,95.59228163643824,8.334254142047355,395.242
2012-03-22,83.73680073656325,8.409426853334095,394.517
2012-03-23,88.01071951348248,8.497523867621924,394.359
2012-03-26,245.75481795725887,8.743278685579181,393.941
2012-03-27,79.97427337204223,8.811049976695374,394.366
2012-03-28,42.69435753739385,8.876783448331874,394.175
2012-03-29,102.93607639024994,9.059692027365891,393.13
2012-03-30,2048.275551450885,11.106178679109773,393.319
2012-04-02,181.30095439831817,11.288736220873306,393.644
2012-04-03,38.78646064135187,11.196627538767492,393.935
2012-04-04,-62.38654563676538,11.133472242736492,393.422
2012-04-05,-8.584414514010513,11.188210541704237,393.196
2012-04-06,0.0,11.221092582165063,393.196
2012-04-09,13.144334035965112,11.171016020273603,393.499
2012-04-10,92.50920557605792,11.21651768544074,393.343
2012-04-11,177.81795258130413,11.385688583629818,394.114
2012-04-12,-63.98923513259713,11.261163485113634,395.488
2012-04-13,43.556112404444434,11.35006865632916,395.525
2012-04-16,19.34187889169113,11.339979251652833,395.686
2012-04-17,158.10687888754592,11.463978848518927,396.623
2012-04-18,36.746752964323704,11.375332567709492,396.08
2012-04-19,65.842251520048,11.396225222482066,397.356
2012-04-20,117.22786764970841,11.373796636938945,397.987
2012-04-23,-33.57988684927559,11.126157465499158,397.182
2012-04-24,158.96065498222617,11.186345936999775,397.69
2012-04-25,132.4572102112811,11.226425206663837,398.595
2012-04-26,55.891719943593294,11.136617815938187,398.903
2012-04-27,145.50796818243424,11.26929229544588,399.29
2012-04-30,1889.122619384066,12.96743588863776,400.271
2012-05-01,39.41796826067001,11.42228865761708,400.723
2012-05-02,-57.2681502840624,11.202861074541916,402.016
2012-05-03,77.86838627866838,11.014731640655613,403.141
2012-05-04,66.47152299502696,11.07466644303177,402.921
2012-05-07,26.477911323147612,11.051382536475302,402.954
2012-05-08,91.42466033347287,10.962847350943017,401.903
2012-05-09,692.2765210705625,11.473549226239614,400.538
2012-05-10,104.40865586493311,11.396102443266205,400.391
2012-05-11,-34.858458349308385,11.345994838828416,399.442
2012-05-14,-0.8091738563178219,11.279626245325684,396.517
2012-05-15,25.6927237524385,11.348903932491853,395.214
2012-05-16,6.81171726279883,11.284911443478576,393.486
2012-05-17,-26.532018281294725,11.188772265441866,392.48
2012-05-18,-91.07508327794356,10.974192595199197,391.187
2012-05-21,41.97846325197656,10.94210271002871,392.102
2012-05-22,-32.214229526692975,10.850123634198072,393.03
2012-05-23,59.77919588220564,10.894804167237293,391.301
2012-05-24,33.93802011068362,10.766581037202863,390.641
2012-05-25,51.585426447573425,10.68440472551201,390.195
2012-05-28,-9.115374277928094,10.684693135819595,390.195
2012-05-29,43.821837938448375,10.62460121645854,390.415
2012-05-30,-123.2538919395105,8.437719872395016,390.445
2012-05-31,3.763179554133181,8.251254844414472,389.851
2012-06-01,76.33112393120372,8.197923762643736,389.476
2012-06-04,20.644735466563144,8.040217964546173,389.918
2012-06-05,-24.755997976477286,8.027802456882013,391.709
2012-06-06,145.11323894239618,8.09730283759859,394.984
2012-06-07,76.46716726564145,8.10030951029746,396.492
2012-06-08,-37.17020365669114,8.143811255256342,396.732
2012-06-11,174.58250429382005,8.228275280325779,397.302
2012-06-12,22.844015254584328,8.057812007284316,398.157
2012-06-13,42.274193138944355,7.930392615676278,399.88
2012-06-14,3.25080601676747,7.715179087096713,400.813
2012-06-15,49.69303803601963,7.631778291673197,402.499
2012-06-18,45.73079525959765,7.572541420506454,402.846
2012-06-19,137.67168416142184,7.668022529383498,403.362
2012-06-20,89.51379289729667,7.6619440406443555,403.795
2012-06-21,25.582877526697914,7.603790117434491,403.183
2012-06-22,87.12875015928981,7.602908148080298,402.845
2012-06-25,130.09532024746753,7.487248650370506,402.179
2012-06-26,90.44151432188812,7.497715891320352,402.104
2012-06-27,77.53819514598284,7.532559728928942,403.25
2012-06-28,47.13110091214018,7.476754753450832,403.068
2012-06-29,564.5909806623545,5.993070182662301,405.072
2012-07-02,536.0451640148931,6.347814392278876,406.287
2012-07-03,144.44886925783206,6.4534768008953565,408.758
2012-07-04,-28.413723049775832,6.4874496234823456,408.758
2012-07-05,-57.625543236709674,6.4384084947596465,409.741
2012-07-06,105.65180627186669,6.5440603010315135,409.835
2012-07-09,-24.24541556578101,6.506670551429767,410.036
2012-07-10,62.26015181039696,6.476421497664106,410.846
2012-07-11,36.08080244603136,6.3346843475288335,412.479
2012-07-12,-190.71341316192212,6.207960169499509,413.716
2012-07-13,132.40655238711355,6.296810609482177,415.318
2012-07-16,115.2643693753688,6.392733099965855,417.718
2012-07-17,190.1813679784857,6.424807589056795,418.904
2012-07-18,272.86567230771016,6.6609265084001805,418.577
2012-07-19,98.24595881861447,6.693330215698748,419.267
2012-07-20,35.190866748452834,6.611293214797492,418.969
2012-07-23,75.34731528076586,6.720220416927534,416.246
2012-07-24,102.15887517932758,6.663418637124635,414.949
2012-07-25,-0.688243333283225,6.5302731835800705,415.586
2012-07-26,178.29768689279078,6.652679150529267,417.317
2012-07-27,722.2194088031805,7.229390591150015,418.587
2012-07-30,104.05970858198692,5.444327680347935,420.211
2012-07-31,1451.100239295674,6.85600995138294,421.773
2012-08-01,75.56639809974669,6.988844499766749,423.142
2012-08-02,23.677933004097262,6.934654046492178,423.332
2012-08-03,266.6598985803734,7.134842422077524,424.968
2012-08-06,58.43317208795581,7.166797682842333,426.378
2012-08-07,97.33031923275846,7.1727033417416175,426.121
2012-08-08,121.43729762525464,6.6018641182963105,425.535
2012-08-09,104.24651450332024,6.601701976934697,424.215
2012-08-10,15.62968811937056,6.652190123403376,423.359
2012-08-13,48.854689968560805,6.7018539872282545,423.452
2012-08-14,17.34493139378064,6.693506194869596,422.661
2012-08-15,-0.05035906758061426,6.686644118539217,421.595
2012-08-16,87.73519510511608,6.800911331925628,420.691
2012-08-17,36.86017984505836,6.928846595048631,420.668
2012-08-20,133.7232469021421,7.0205913786987955,421.041
2012-08-21,94.27296085245852,7.147078569077948,422.199
2012-08-22,93.1450793491192,7.180444452544861,423.507
2012-08-23,157.779670994546,7.304286103428723,424.576
2012-08-24,-25.488893273173588,7.227211783707977,424.578
2012-08-27,41.08601757165218,7.277413175557556,424.815
2012-08-28,-32.117285200887615,7.20147405241822,425.62
2012-08-29,91.78722931903111,7.416515173676762,425.948
2012-08-30,-97.32972844190766,7.315422265680721,426.169
2012-08-31,1314.0632273146748,8.553154369064192,426.497
2012-09-03,-0.38469738046605917,8.532124936217162,426.497
2012-09-04,90.37611359559133,8.647257047789232,428.054
2012-09-05,164.26954677038773,8.666413355617221,428.752
2012-09-06,193.69449860761532,8.783640686959197,429.805
2012-09-07,199.00165447402196,9.019812545089911,431.19
2012-09-10,127.56243257532851,8.972792473371417,431.79
2012-09-11,214.9997740265018,9.164948232143335,432.831
2012-09-12,268.28240829192384,9.390956447296317,432.482
2012-09-13,84.86284549831785,9.472568486777867,432.086
2012-09-14,447.76520070362733,9.870640649445473,432.259
2012-09-17,338.97356599078364,10.16388342017666,432.184
2012-09-18,131.77935878524835,10.157991094800487,431.875
2012-09-19,-32.43697243544665,10.036040329467742,432.724
2012-09-20,1.991734100040654,10.012449186041087,432.266
2012-09-21,182.717617824461,10.108038053706258,432.741
2012-09-24,103.32021324977383,10.081262946708563,432.133
2012-09-25,34.5919079766836,10.02541334036336,432.41
2012-09-26,-32.5828503006424,9.915292294916734,432.129
2012-09-27,96.75660928822232,9.964917803292815,433.251
2012-09-28,1677.3186272916216,11.077645449922082,433.78
