Unnamed: 0,EXT,APF,EVT,HEDGE,Intraday
2020-02-03,0.0,0.0,0.0,0.0,0.0
2020-02-04,0.0,0.0,68.93756461065684,0.0,68.93756461065684
2020-02-05,81.62800000000908,0.0,0.0,0.0,81.62800000000908
2020-02-06,0.0,0.0,0.0,0.0,0.0
2020-02-07,0.0,0.0,0.0,0.0,0.0
2020-02-10,0.0,0.0,0.0,0.0,0.0
2020-02-11,0.0,0.0,0.0,0.0,0.0
2020-02-12,0.0,0.0,230.3935138289486,0.0,230.3935138289486
2020-02-13,0.0,0.0,0.0,0.0,0.0
2020-02-14,0.0,0.0,0.0,0.0,0.0
2020-02-17,0.0,0.0,0.0,0.0,0.0
2020-02-18,0.0,0.0,0.0,0.0,0.0
2020-02-19,0.0,0.0,0.0,0.0,0.0
2020-02-20,463.2390000000182,0.0,0.0,0.0,463.2390000000182
2020-02-21,0.0,0.0,0.0,0.0,0.0
2020-02-24,296.8779999999954,0.0,0.0,413.9717010009947,710.8497010009901
2020-02-25,824.5700625000223,0.0,0.0,-460.4614090654277,364.10865343459466
2020-02-26,-1527.958437500005,0.0,0.0,0.0,-1527.958437500005
2020-02-27,-870.9008750000343,0.0,0.0,2395.606202406745,1524.7053274067107
2020-02-28,4647.553562500052,0.0,0.0,-2583.897595416082,2063.65596708397
2020-03-02,101.9421249999723,0.0,0.0,0.0,101.9421249999723
2020-03-03,3943.996249999928,0.0,-361.6330368682753,0.0,3582.3632131316526
2020-03-04,1862.781437499956,0.0,227.1869123692214,901.5682999677108,2991.5366498368885
2020-03-05,3927.290312499975,0.0,0.0,0.0,3927.290312499975
2020-03-06,2820.102937500013,0.0,0.0,0.0,2820.102937500013
2020-03-09,49.23912500000071,0.0,0.0,0.0,49.23912500000071
2020-03-10,-3770.333562500019,1090.436687339087,0.0,0.0,-2679.896875160932
2020-03-11,-1861.50931249998,0.0,-877.2653013441015,0.0,-2738.7746138440816
2020-03-12,-5848.12856250004,0.0,0.0,0.0,-5848.12856250004
2020-03-13,4758.627374999976,0.0,-768.4057442782789,0.0,3990.2216307216977
2020-03-16,1288.175249999989,0.0,-528.7857491045137,0.0,759.3895008954754
2020-03-17,-1171.765062499982,-239.1268820879929,0.0,-184.6950070285759,-1595.5869516165508
2020-03-18,-2036.811499999998,0.0,0.0,0.0,-2036.811499999998
2020-03-19,481.5244999999977,0.0,67.28016666649182,0.0,548.8046666664895
2020-03-20,1304.614499999994,792.3772060096062,-1228.631987253306,-1818.791577116546,-950.4318583602517
2020-03-23,0.0,827.0168416664304,0.0,0.0,827.0168416664304
2020-03-24,3331.88806250004,311.9432852218224,0.0,5071.705925413556,8715.537273135418
2020-03-25,0.0,834.0742625195733,0.0,0.0,834.0742625195733
2020-03-26,0.0,286.7768484908848,-278.35410219955,0.0,8.42274629133476
2020-03-27,678.9531875000018,0.0,-147.6831976079507,0.0,531.2699898920512
2020-03-30,0.0,0.0,0.0,0.0,0.0
2020-03-31,0.0,635.8185288626998,0.0,0.0,635.8185288626998
2020-04-01,-1131.717437499984,18.20121004733845,0.0,0.0,-1113.5162274526456
2020-04-02,967.5878124999954,285.7683869807589,0.0,0.0,1253.3561994807542
2020-04-03,0.0,0.0,0.0,0.0,0.0
2020-04-06,408.1070624999909,0.0,0.0,1159.15493421842,1567.261996718411
2020-04-07,776.4794999999999,-125.5673034415789,0.0,0.0,650.912196558421
2020-04-08,1068.402999999995,-70.95079601060401,0.0,0.0,997.452203989391
2020-04-09,-558.2849999999864,163.5903993574429,0.0,0.0,-394.69460064254355
2020-04-10,0.0,0.0,0.0,0.0,0.0
2020-04-13,0.0,0.0,0.0,0.0,0.0
2020-04-14,-610.234749999984,-172.9633118118175,0.0,0.0,-783.1980618118016
2020-04-15,864.9537500000067,52.60205940597788,63.58533805243844,0.0,981.1411474584231
2020-04-16,0.0,74.6390584607495,0.0,0.0,74.6390584607495
2020-04-17,-285.8426875,0.0,0.0,0.0,-285.8426875
2020-04-20,2656.251062499995,0.0,0.0,0.0,2656.251062499995
2020-04-21,-1333.752749999973,29.44476104043527,0.0,0.0,-1304.3079889595379
2020-04-22,2175.511125000007,-4.066957464376699,0.0,0.0,2171.44416753563
2020-04-23,995.5132500000115,317.4739687735837,0.0,0.0,1312.987218773595
2020-04-24,58.89199999999772,0.0,0.0,0.0,58.89199999999772
2020-04-27,0.0,0.0,0.0,0.0,0.0
2020-04-28,2371.461812499969,208.2503723864283,279.2272287490081,0.0,2858.9394136354053
2020-04-29,3432.39356250002,6.996442997679017,-58.38742300266415,0.0,3381.002582495035
2020-04-30,336.909,275.2847408418639,0.0,0.0,612.1937408418639
2020-05-01,209.693500000025,0.0,0.0,0.0,209.693500000025
2020-05-04,0.0,0.0,0.0,0.0,0.0
2020-05-05,-1751.681562500016,251.6214670961197,0.0,0.0,-1500.0600954038964
2020-05-06,0.0,-170.5297172466138,0.0,0.0,-170.5297172466138
2020-05-07,-1586.148812499996,17.94904815881445,-358.4409669106723,0.0,-1926.6407312518536
2020-05-08,970.4354999999864,0.0,0.0,0.0,970.4354999999864
2020-05-11,0.0,0.0,0.0,0.0,0.0
2020-05-12,0.0,150.473739358766,0.0,0.0,150.473739358766
2020-05-13,46.44487500003183,94.34450004846279,729.9249809060716,0.0,870.7143559545661
2020-05-14,-57.72306250002502,-102.1595268966411,0.0,0.0,-159.8825893966661
2020-05-15,0.0,0.0,0.0,0.0,0.0
2020-05-18,-3383.409562500027,0.0,0.0,0.0,-3383.409562500027
2020-05-19,862.5486249999955,-407.1525034522719,0.0,0.0,455.39612154772357
2020-05-20,-1382.489437499966,138.1136567145042,0.0,0.0,-1244.3757807854618
2020-05-21,0.0,334.1367372337268,0.0,0.0,334.1367372337268
2020-05-22,0.0,0.0,0.0,0.0,0.0
2020-05-25,0.0,0.0,0.0,0.0,0.0
2020-05-26,1247.616874999993,-69.20874886645727,0.0,0.0,1178.4081261335357
2020-05-27,1786.879500000002,-37.26478344572593,0.0,0.0,1749.6147165542761
2020-05-28,1360.040250000009,-81.0348372529797,0.0,0.0,1279.0054127470294
2020-05-29,180.2174999999748,0.0,0.0,0.0,180.2174999999748
2020-06-01,0.0,0.0,0.0,0.0,0.0
2020-06-02,0.0,7.062456406343598,0.0,0.0,7.062456406343598
2020-06-03,625.5819999999864,-26.74410908304239,86.1715418385246,0.0,685.0094327554685
2020-06-04,-322.2609999999977,-650.2007524853454,0.0,0.0,-972.4617524853431
2020-06-05,-1096.801375000002,0.0,0.0,0.0,-1096.801375000002
2020-06-08,0.0,0.0,0.0,0.0,0.0
2020-06-09,757.3950000000068,41.96358122878112,0.0,0.0,799.3585812287879
2020-06-10,1172.828000000005,376.6264376790018,-220.6804160056404,0.0,1328.7740216733664
2020-06-11,1319.600499999959,339.2041285544484,0.0,0.0,1658.8046285544074
2020-06-12,4401.044062499981,0.0,0.0,0.0,4401.044062499981
2020-06-15,2902.516812499992,0.0,0.0,0.0,2902.516812499992
2020-06-16,3096.958125000012,52.47949287524436,0.0,0.0,3149.4376178752564
2020-06-17,125.7055000000184,357.157203941407,0.0,0.0,482.86270394142537
2020-06-18,572.9774999999954,-656.0568418799484,-875.773581770973,0.0,-958.852923650926
2020-06-19,-594.7898125000502,0.0,0.0,0.0,-594.7898125000502
2020-06-22,0.0,0.0,0.0,0.0,0.0
